date,team,season,opponent,attendance,result,runs_scored,runs_allowed,month,day_of_week,is_weekend,is_opening_day,is_rival,is_playoff_race,game_number,result_binary,home_win_pct_20g,run_diff,run_diff_10g,win_streak,days_since_last_home,is_july4_week,is_memorial_day_week,is_labor_day_week,season_progress,market_size,is_promo_night,is_fireworks,team_encoded,spend_paid_social,spend_email,spend_broadcast,spend_ooh,spend_total
2021-09-07,OAK,2021,CHW,4556.0,L,3.0,6.0,9,1,0,0,0,1,68,0.0,0.5,-3.0,-0.6,-1,9.0,0,0,1,0.8395061728395061,0,0.0,0,19,762.722446831661,181.64058782671415,1101.664032120627,549.8546612074024,2595.8817279864047
2021-09-08,OAK,2021,CHW,8147.0,W,5.0,1.0,9,2,0,0,0,1,69,1.0,0.5,4.0,-1.2,1,1.0,0,0,0,0.8518518518518519,0,1.0,0,19,1378.6282078187862,346.45872670705813,1136.9390463240422,488.170427632622,3350.1964084825086
2021-09-09,OAK,2021,CHW,5078.0,W,3.0,1.0,9,3,0,0,0,1,70,1.0,0.5,2.0,-1.1,2,1.0,0,0,0,0.8641975308641975,0,0.0,0,19,760.3230836186618,167.70819665222126,1137.5272545610273,233.44850482641613,2299.0070396583264
2021-09-10,OAK,2021,TEX,7157.0,W,10.0,5.0,9,4,1,0,0,1,71,1.0,0.55,5.0,-0.8,3,1.0,0,0,0,0.8765432098765432,0,0.0,0,19,1006.0969535816394,203.15469108647264,1099.0510528752466,205.34656545513283,2513.6492629984914
2021-09-11,OAK,2021,TEX,7945.0,L,6.0,8.0,9,5,1,0,0,1,72,0.0,0.6,-2.0,-0.2,-1,1.0,0,0,0,0.8888888888888888,0,0.0,0,19,1096.8991386065425,195.1937782648414,1111.0394361922388,251.04623909597365,2654.1785921595965
2021-09-12,OAK,2021,TEX,6983.0,L,3.0,4.0,9,6,1,0,0,1,73,0.0,0.55,-1.0,-0.2,-2,1.0,0,0,0,0.9012345679012346,0,0.0,0,19,1065.2502553520376,202.4754875547643,1186.4504291984754,222.7871113511514,2676.9632834564286
2021-09-20,OAK,2021,SEA,4068.0,L,2.0,4.0,9,0,0,0,0,1,74,0.0,0.5,-2.0,0.1,-3,8.0,0,0,0,0.9135802469135802,0,1.0,0,19,1435.96050945598,331.93636470229615,1180.5930306092782,549.3860135319691,3497.8759182995236
2021-09-21,OAK,2021,SEA,4246.0,L,2.0,5.0,9,1,0,0,0,1,75,0.0,0.5,-3.0,0.0,-4,1.0,0,0,0,0.925925925925926,0,0.0,0,19,767.1177299619762,167.1920377562198,1154.8377217664322,240.4592588169873,2329.6067483016154
2021-09-22,OAK,2021,SEA,4149.0,L,1.0,4.0,9,2,0,0,0,1,76,0.0,0.45,-3.0,0.3,-5,1.0,0,0,0,0.9382716049382716,0,0.0,0,19,696.24564965806,173.27829448827197,1093.676775336181,237.5504092922425,2200.751128774755
2021-09-23,OAK,2021,SEA,4966.0,L,5.0,6.0,9,3,0,0,0,1,77,0.0,0.4,-1.0,-0.1,-6,1.0,0,0,0,0.9506172839506172,0,0.0,0,19,781.8841054707145,176.67921886755377,1126.5130136588011,212.71834875452134,2297.7946867515907
2021-09-24,OAK,2021,HOU,21105.0,W,14.0,2.0,9,4,1,0,0,1,78,1.0,0.35,12.0,-0.4,1,1.0,0,0,0,0.9629629629629628,0,0.0,0,19,1103.8758189359583,190.91041743670928,1083.8610380266723,227.07630138335946,2605.7235757826993
2021-09-25,OAK,2021,HOU,13037.0,W-wo,2.0,1.0,9,5,1,0,0,1,79,1.0,0.35,1.0,1.1,2,1.0,0,0,0,0.9753086419753086,0,0.0,0,19,1090.639824629704,203.95859823599667,1168.671385519198,221.696233976085,2684.966042360984
2021-09-26,OAK,2021,HOU,12288.0,W-wo,4.0,3.0,9,6,1,0,0,1,80,1.0,0.35,1.0,0.8,3,1.0,0,0,0,0.9876543209876544,0,0.0,0,19,1033.9731655488074,197.50470856667764,1118.0779057551138,190.2390121621711,2539.7947920327697
2022-04-18,OAK,2022,BAL,17503.0,W,5.0,1.0,4,0,0,1,0,0,1,1.0,0.5,4.0,0.0,1,3.0,0,0,0,0.0123456790123456,0,1.0,0,19,2490.8406500755555,417.641162712997,4510.524557300368,1364.1839092559333,8783.190279344853
2022-04-19,OAK,2022,BAL,3748.0,W,2.0,1.0,4,1,0,0,0,0,2,1.0,0.5,1.0,0.0,2,1.0,0,0,0,0.0246913580246913,0,0.0,0,19,267.7135339093461,39.95368368750502,1000.8760351177879,213.46264654564283,1522.005899260282
2022-04-20,OAK,2022,BAL,2703.0,L,0.0,1.0,4,2,0,0,0,0,3,0.0,0.5,-1.0,0.0,-1,1.0,0,0,0,0.037037037037037,0,0.0,0,19,178.76415286820549,32.97231236424917,1060.5012097181504,224.54497416527474,1496.7826491158798
2022-04-21,OAK,2022,BAL,4429.0,W,6.0,4.0,4,3,0,0,0,0,4,1.0,0.5,2.0,1.3333333333333333,1,1.0,0,0,0,0.0493827160493827,0,0.0,0,19,247.8665317447493,39.67346402193468,1065.9330206388238,201.20398304740957,1554.6769994529172
2022-04-22,OAK,2022,TEX,7012.0,L,1.0,8.0,4,4,1,0,0,0,5,0.0,0.5,-7.0,1.5,-1,1.0,0,0,0,0.0617283950617283,0,0.0,1,19,530.1039526368965,83.45778982885281,1107.7018517893189,162.68527632150688,1883.9488705765752
2022-04-23,OAK,2022,TEX,9120.0,L,0.0,2.0,4,5,1,0,0,0,6,0.0,0.6,-2.0,-0.2,-2,1.0,0,0,0,0.074074074074074,0,0.0,0,19,496.89652993198365,70.14144591547135,1055.607933343549,210.10753779731874,1832.7534469883226
2022-04-24,OAK,2022,TEX,11083.0,W,2.0,0.0,4,6,1,0,0,0,7,1.0,0.5,2.0,-0.5,1,1.0,0,0,0,0.0864197530864197,0,0.0,0,19,508.9182928189329,68.12100174974333,1045.0952690235695,202.02548020714255,1824.1600437993884
2022-04-29,OAK,2022,CLE,12910.0,L,8.0,9.0,4,4,1,0,0,0,8,0.0,0.5714285714285714,-1.0,-0.1428571428571428,-1,5.0,0,0,0,0.0987654320987654,0,1.0,0,19,1128.558924262422,243.1783871558225,1036.4878036196978,503.45860079901087,2911.6837158369535
2022-04-30,OAK,2022,CLE,6707.0,L,1.0,3.0,4,5,1,0,0,0,9,0.0,0.5,-2.0,-0.25,-2,1.0,0,0,0,0.1111111111111111,0,0.0,0,19,545.7319572708286,88.33805713764116,1060.7028053811302,217.85807288595086,1912.6308926755507
2022-05-01,OAK,2022,CLE,14945.0,L,3.0,7.0,5,6,1,0,0,0,10,0.0,0.4444444444444444,-4.0,-0.4444444444444444,-3,1.0,0,0,0,0.1234567901234567,0,0.0,0,19,496.6919890700943,74.6105327792779,1089.750788443921,240.3014475161986,1901.3547578094917
2022-05-02,OAK,2022,TBR,2488.0,L,1.0,6.0,5,0,0,0,0,0,11,0.0,0.4,-5.0,-0.8,-4,1.0,0,0,0,0.1358024691358024,0,0.0,0,19,207.78766074322962,47.52937767244092,1049.2100074641533,230.23538459238125,1534.762430472205
2022-05-03,OAK,2022,TBR,2815.0,L,7.0,10.0,5,1,0,0,0,0,12,0.0,0.3636363636363636,-3.0,-1.7,-5,1.0,0,0,0,0.1481481481481481,0,0.0,0,19,201.3334045986166,39.63238784819675,1022.3776865029115,217.69789823640568,1481.0413771861306
2022-05-04,OAK,2022,TBR,4838.0,L,0.0,3.0,5,2,0,0,0,0,13,0.0,0.3333333333333333,-3.0,-2.1,-6,1.0,0,0,0,0.1604938271604938,0,0.0,0,19,227.57283604573658,43.18394593395891,1090.1599261711503,246.89073861103452,1607.8074467618803
2022-05-13,OAK,2022,LAA,13992.0,L,0.0,2.0,5,4,1,0,0,0,14,0.0,0.3076923076923077,-2.0,-2.3,-7,9.0,0,0,0,0.1728395061728395,0,0.0,1,19,566.781737439342,86.56949399954928,1053.0822304060102,208.55374082829715,1914.9872026731987
2022-05-14,OAK,2022,LAA,12719.0,W-wo,4.0,3.0,5,5,1,0,0,0,15,1.0,0.2857142857142857,1.0,-2.7,1,1.0,0,0,0,0.1851851851851851,0,0.0,0,19,462.51735620910813,74.6921597249285,1016.4972889270908,196.1921206273399,1749.8989254884673
2022-05-14,OAK,2022,LAA,7737.0,L,1.0,9.0,5,5,1,0,0,0,16,0.0,0.3333333333333333,-8.0,-1.9,-1,0.0,0,0,0,0.1975308641975308,0,1.0,0,19,1168.2940167601018,244.87194590120004,1062.446444029178,507.8991854077146,2983.5115920981943
2022-05-15,OAK,2022,LAA,14668.0,L,1.0,4.0,5,6,1,0,0,0,17,0.0,0.3125,-3.0,-2.5,-2,1.0,0,0,0,0.2098765432098765,0,0.0,0,19,495.3559907676232,79.4578375186134,1069.2078615250937,213.64943449609603,1857.6711243074265
2022-05-16,OAK,2022,MIN,3138.0,L,1.0,3.0,5,0,0,0,0,0,18,0.0,0.2941176470588235,-2.0,-3.0,-3,1.0,0,0,0,0.2222222222222222,0,1.0,0,19,829.2383766883195,204.15960188622964,1058.8629743643608,551.5578085002273,2643.8187614391372
2022-05-17,OAK,2022,MIN,3640.0,W,5.0,2.0,5,1,0,0,0,0,19,1.0,0.2777777777777778,3.0,-3.1,1,1.0,0,0,0,0.2345679012345679,0,0.0,0,19,205.56400456494265,39.47098369408244,1002.0583376179723,232.3253924330116,1479.418718310009
2022-05-18,OAK,2022,MIN,7106.0,L,4.0,14.0,5,2,0,0,0,0,20,0.0,0.3157894736842105,-10.0,-2.6,-1,1.0,0,0,0,0.2469135802469135,0,0.0,0,19,276.8552077096141,38.281799430447364,1043.4060915587645,247.83737644438693,1606.3804751432128
2022-05-26,OAK,2022,TEX,3203.0,L,1.0,4.0,5,3,0,0,0,0,21,0.0,0.3,-3.0,-3.2,-2,8.0,0,1,0,0.2592592592592592,0,0.0,0,19,274.5006430831056,42.63315495099531,1101.1162094579192,603.6696703346455,2021.9196778266655
2022-05-27,OAK,2022,TEX,5010.0,L,5.0,8.0,5,4,1,0,0,0,22,0.0,0.25,-3.0,-3.0,-3,1.0,0,1,0,0.2716049382716049,0,0.0,0,19,514.3929853708769,60.77915738857375,1062.0129163241584,605.259788671802,2242.4448477554106
2022-05-28,OAK,2022,TEX,6502.0,L,4.0,11.0,5,5,1,0,0,0,23,0.0,0.2,-7.0,-3.0,-4,1.0,0,1,0,0.2839506172839506,0,0.0,0,19,514.3552380678348,61.40974333525833,1057.4740230676637,521.2899197303362,2154.528924201093
2022-05-29,OAK,2022,TEX,8342.0,W-wo,6.0,5.0,5,6,1,0,0,0,24,1.0,0.2,1.0,-3.4,1,1.0,0,1,0,0.2962962962962963,0,0.0,0,19,584.8046849753443,75.17427934500962,997.6778617792975,559.2896151177306,2216.946441217382
2022-05-30,OAK,2022,HOU,8753.0,L,1.0,5.0,5,0,0,0,0,0,25,0.0,0.2,-4.0,-3.1,-1,1.0,0,1,0,0.3086419753086419,0,0.0,0,19,232.6058798152488,54.463506794306284,995.6866594388646,566.6934708409005,1849.4495168893202
2022-05-31,OAK,2022,HOU,3469.0,L,1.0,3.0,5,1,0,0,0,0,26,0.0,0.2,-2.0,-3.6,-2,1.0,0,1,0,0.3209876543209876,0,0.0,0,19,289.5834665354286,26.960518427961816,1127.5636394974488,582.8201011874951,2026.9277256483342
2022-06-01,OAK,2022,HOU,5189.0,L,4.0,5.0,6,2,0,0,0,0,27,0.0,0.2,-1.0,-3.0,-3,1.0,0,0,0,0.3333333333333333,0,0.0,0,19,182.12329047756967,37.40528137473524,371.64659571021383,173.67445624062452,764.8496238031432
2022-06-03,OAK,2022,BOS,17852.0,L,2.0,7.0,6,4,1,0,0,0,28,0.0,0.15,-5.0,-2.8,-4,2.0,0,0,0,0.345679012345679,0,0.0,0,19,572.2687112990782,68.03043341925634,419.9459786558192,188.8971072618184,1249.1422306359723
2022-06-04,OAK,2022,BOS,14796.0,L,0.0,8.0,6,5,1,0,0,0,29,0.0,0.15,-8.0,-3.1,-5,1.0,0,0,0,0.3580246913580246,0,1.0,0,19,1130.3755576268943,237.94929700760514,411.92818106757636,549.2295781810788,2329.4826138831545
2022-06-05,OAK,2022,BOS,12084.0,L,2.0,5.0,6,6,1,0,0,0,30,0.0,0.15,-3.0,-4.2,-6,1.0,0,0,0,0.3703703703703703,0,1.0,0,19,1028.9518305732913,246.43785860070614,405.0799182980287,523.8160109103433,2204.285618382369
2022-06-17,OAK,2022,KCR,8772.0,L,1.0,5.0,6,4,1,0,0,0,31,0.0,0.15,-4.0,-3.5,-7,12.0,0,0,0,0.382716049382716,0,0.0,0,19,556.0961029265515,81.26479354472454,311.5118480768014,206.44733298535255,1155.3200775334299
2022-06-18,OAK,2022,KCR,10936.0,L,0.0,2.0,6,5,1,0,0,0,32,0.0,0.15,-2.0,-3.6,-8,1.0,0,0,0,0.3950617283950617,0,1.0,0,19,1111.18641911919,242.07715925132246,425.09759147240254,548.1984011632727,2326.5595710061875
2022-06-19,OAK,2022,KCR,14341.0,W,4.0,0.0,6,6,1,0,0,0,33,1.0,0.15,4.0,-3.5,1,1.0,0,0,0,0.4074074074074074,0,0.0,0,19,554.2846088217786,72.97422578029594,391.65804705147957,193.22713960635784,1212.144021259912
2022-06-21,OAK,2022,SEA,4733.0,L,2.0,8.0,6,1,0,0,0,0,34,0.0,0.2,-6.0,-2.4,-1,2.0,0,0,0,0.419753086419753,0,0.0,0,19,198.57566280358645,41.25061894550667,454.75591944945285,237.04727048490165,931.6294716834477
2022-06-22,OAK,2022,SEA,5414.0,L,0.0,9.0,6,2,0,0,0,0,35,0.0,0.2,-9.0,-3.1,-2,1.0,0,0,0,0.4320987654320987,0,0.0,0,19,263.37272888124795,41.51991866515863,422.8996125761115,195.1999983806243,922.9922585031424
2022-06-23,OAK,2022,SEA,8215.0,L,1.0,2.0,6,3,0,0,0,0,36,0.0,0.15,-1.0,-3.6,-3,1.0,0,0,0,0.4444444444444444,0,0.0,0,19,154.08900799164775,42.07745452768101,429.4885605602008,192.07216909603085,817.7271921755605
2022-07-04,OAK,2022,TOR,24403.0,W,5.0,1.0,7,0,0,0,0,0,37,1.0,0.15,4.0,-3.5,1,11.0,1,0,0,0.4567901234567901,0,0.0,0,19,563.173509076451,46.21259098952255,909.1250611820072,595.3348441641247,2113.8460054121056
2022-07-05,OAK,2022,TOR,4846.0,W,5.0,3.0,7,1,0,0,0,0,38,1.0,0.2,2.0,-3.0,2,1.0,1,0,0,0.4691358024691358,0,1.0,0,19,1317.7695046261501,209.8920983869533,940.0615271408716,925.849838449792,3393.572968603767
2022-07-06,OAK,2022,TOR,6330.0,L,1.0,2.0,7,2,0,0,0,0,39,0.0,0.25,-1.0,-2.3,-1,1.0,1,0,0,0.4814814814814814,0,1.0,0,19,1300.8137701586306,207.97793540281114,952.9578171557694,938.1555172184394,3399.9050399356506
2022-07-08,OAK,2022,HOU,6012.0,L,3.0,8.0,7,4,1,0,0,0,40,0.0,0.2,-5.0,-1.6,-2,2.0,0,0,0,0.4938271604938271,0,0.0,0,19,528.6705086927526,83.69654416537793,373.8308440358872,242.3348358976526,1228.5327327916702
2022-07-09,OAK,2022,HOU,10058.0,W,3.0,2.0,7,5,1,0,0,0,41,1.0,0.2,1.0,-1.8,1,1.0,0,0,0,0.5061728395061729,0,0.0,0,19,456.3890918918339,76.7793869424899,438.6316208439363,211.97087762854582,1183.770977306806
2022-07-10,OAK,2022,HOU,10195.0,L,1.0,6.0,7,6,1,0,0,0,42,0.0,0.25,-5.0,-1.3,-1,1.0,0,0,0,0.5185185185185185,0,0.0,0,19,559.9386057231015,73.4679455779647,365.094902703378,206.5129641219992,1205.0144181264434
2022-07-21,OAK,2022,DET,7282.0,W,5.0,0.0,7,3,0,0,0,0,43,1.0,0.25,5.0,-1.6,1,11.0,0,0,0,0.5308641975308642,0,1.0,0,19,940.2100026617566,213.5471316491163,482.5958895684782,553.7805349431226,2190.133558822474
2022-07-22,OAK,2022,TEX,6620.0,W,5.0,4.0,7,4,1,0,0,0,44,1.0,0.3,1.0,-1.5,2,1.0,0,0,0,0.5432098765432098,0,0.0,0,19,508.9118676062879,82.25291897804243,364.97716944725073,236.0764426217963,1192.2183986533773
2022-07-23,OAK,2022,TEX,10190.0,W,3.0,1.0,7,5,1,0,0,0,45,1.0,0.3,2.0,-0.8,3,1.0,0,0,0,0.5555555555555556,0,0.0,0,19,507.4920086417396,87.68721201457224,293.71775923708674,159.95998798063113,1048.8569678740296
2022-07-24,OAK,2022,TEX,9835.0,L,8.0,11.0,7,6,1,0,0,0,46,0.0,0.35,-3.0,0.3,-1,1.0,0,0,0,0.5679012345679012,0,0.0,0,19,488.90053438871,70.96821591559132,322.81579337325405,236.8924312031764,1119.5769748807318
2022-07-25,OAK,2022,HOU,4105.0,W,7.0,5.0,7,0,0,0,0,0,47,1.0,0.35,2.0,0.1,1,1.0,0,0,0,0.5802469135802469,0,1.0,0,19,856.0971600548272,202.0726887007097,402.4535404130029,499.9589464226297,1960.5823355911693
2022-07-26,OAK,2022,HOU,5130.0,W,5.0,3.0,7,1,0,0,0,0,48,1.0,0.4,2.0,-0.1,2,1.0,0,0,0,0.5925925925925926,0,0.0,0,19,207.4183198164994,42.77480356825512,441.58136255545054,197.4946239866522,889.2691099268573
2022-07-27,OAK,2022,HOU,9367.0,W,4.0,2.0,7,2,0,0,0,0,49,1.0,0.45,2.0,-0.1,3,1.0,0,0,0,0.6049382716049383,0,0.0,0,19,146.3371548807602,39.718271649659414,412.1500745660534,214.89336761178598,813.0988687082589
2022-08-06,OAK,2022,SFG,40065.0,L,3.0,7.0,8,5,1,0,0,0,50,0.0,0.5,-4.0,0.2,-1,10.0,0,0,0,0.6172839506172839,0,0.0,0,19,493.33416023810287,78.02873705615222,333.3247116186784,219.62614595973346,1124.313754872667
2022-08-07,OAK,2022,SFG,31605.0,L,4.0,6.0,8,6,1,0,0,0,51,0.0,0.5,-2.0,0.3,-2,1.0,0,0,0,0.6296296296296297,0,0.0,0,19,563.3245169464876,71.71858524114174,483.77415860826187,194.64560978629052,1313.4628705821817
2022-08-08,OAK,2022,LAA,5440.0,L,0.0,1.0,8,0,0,0,0,0,52,0.0,0.5,-1.0,0.0,-3,1.0,0,0,0,0.6419753086419753,0,0.0,0,19,162.86685094280446,43.95327321651033,352.60042693600695,221.45987162754005,780.8804227228618
2022-08-09,OAK,2022,LAA,9351.0,L,1.0,5.0,8,1,0,0,0,0,53,0.0,0.5,-4.0,0.4,-4,1.0,0,0,0,0.654320987654321,0,1.0,0,19,847.0845776078135,208.55554249092282,385.4486623714784,514.136861708699,1955.2256441789136
2022-08-10,OAK,2022,LAA,8268.0,L,4.0,5.0,8,2,0,0,0,0,54,0.0,0.45,-1.0,-0.5,-5,1.0,0,0,0,0.6666666666666666,0,0.0,0,19,252.8400687387585,38.014304132632695,331.41996885292724,214.10505212339956,836.379393847718
2022-08-19,OAK,2022,SEA,16912.0,L,2.0,10.0,8,4,1,0,0,0,55,0.0,0.45,-8.0,-0.7,-6,9.0,0,0,0,0.6790123456790124,0,0.0,0,19,554.6520485687596,67.13276739007811,386.4523907916247,208.72021947940647,1216.9574262298688
2022-08-20,OAK,2022,SEA,9626.0,W-wo,4.0,3.0,8,5,1,0,0,0,56,1.0,0.45,1.0,-1.7,1,1.0,0,0,0,0.691358024691358,0,1.0,0,19,1074.9089080807544,245.68064756095538,377.603446184144,536.6438411957694,2234.836843021623
2022-08-21,OAK,2022,SEA,9314.0,W,5.0,3.0,8,6,1,0,0,0,57,1.0,0.5,2.0,-1.3,2,1.0,0,0,0,0.7037037037037037,0,0.0,0,19,547.095413906171,83.32074247272423,443.50293356095347,236.40494857714336,1310.324038516992
2022-08-22,OAK,2022,MIA,2630.0,L,0.0,3.0,8,0,0,0,0,0,58,0.0,0.5,-3.0,-1.3,-1,1.0,0,0,0,0.7160493827160493,0,0.0,0,19,163.01930517514236,35.811677681366035,325.5834109535596,183.57789109843443,707.9922849085025
2022-08-23,OAK,2022,MIA,4028.0,L,3.0,5.0,8,1,0,0,0,0,59,0.0,0.45,-2.0,-1.8,-2,1.0,0,0,0,0.7283950617283951,0,0.0,0,19,125.20993378748406,41.20655165345849,349.9909259942572,218.7890410734457,735.1964525086454
2022-08-24,OAK,2022,MIA,3901.0,W-wo,3.0,2.0,8,2,0,0,0,0,60,1.0,0.45,1.0,-2.2,1,1.0,0,0,0,0.7407407407407407,0,0.0,0,19,221.9249645510436,46.972182372818224,365.8240332167986,207.82959762864874,842.5507777693092
2022-08-25,OAK,2022,NYY,10876.0,L,4.0,13.0,8,3,0,0,0,0,61,0.0,0.5,-9.0,-1.7,-1,1.0,0,0,0,0.7530864197530864,0,0.0,0,19,141.11970349784528,49.25035760985776,383.1926357723001,235.44797104206242,809.0106679220655
2022-08-26,OAK,2022,NYY,16821.0,L,2.0,3.0,8,4,1,0,0,0,62,0.0,0.45,-1.0,-2.4,-2,1.0,0,0,0,0.7654320987654321,0,0.0,0,19,512.3198887483987,72.5406997478574,375.85336104736814,201.9001861442626,1162.6141356878868
2022-08-27,OAK,2022,NYY,36529.0,W-wo,3.0,2.0,8,5,1,0,0,0,63,1.0,0.45,1.0,-2.4,1,1.0,0,0,0,0.7777777777777778,0,0.0,0,19,573.9926515458808,76.58802806944465,335.21809701180683,185.19316928573278,1170.991945912865
2022-08-28,OAK,2022,NYY,29498.0,W,4.0,1.0,8,6,1,0,0,0,64,1.0,0.45,3.0,-1.9,2,1.0,0,0,0,0.7901234567901234,0,0.0,0,19,545.353436997381,69.67628241289977,322.3130780563259,230.04767850484458,1167.3904759714512
2022-09-06,OAK,2022,ATL,6062.0,L,9.0,10.0,9,1,0,0,0,1,65,0.0,0.45,-1.0,-1.5,-1,9.0,0,0,1,0.8024691358024691,0,0.0,0,19,725.2685497299846,171.51470667315945,1153.3376234759858,554.7506863991524,2604.8715662782824
2022-09-07,OAK,2022,ATL,5332.0,L,3.0,7.0,9,2,0,0,0,1,66,0.0,0.4,-4.0,-0.8,-2,1.0,0,0,1,0.8148148148148148,0,0.0,0,19,769.8170725960841,165.39097359319675,1102.5294249076471,561.3728764421558,2599.1103475390837
2022-09-08,OAK,2022,CHW,4591.0,L,2.0,14.0,9,3,0,0,0,1,67,0.0,0.4,-12.0,-1.3,-3,1.0,0,0,0,0.8271604938271605,0,0.0,0,19,733.3154104454386,163.04366558421376,1163.1706220902056,210.55038326783455,2270.0800813876926
2022-09-09,OAK,2022,CHW,11494.0,L,3.0,5.0,9,4,1,0,0,1,68,0.0,0.35,-2.0,-2.7,-4,1.0,0,0,0,0.8395061728395061,0,0.0,0,19,1077.4554501332227,200.25563215559313,1147.2400324285127,199.64167322728042,2624.592787944609
2022-09-10,OAK,2022,CHW,11107.0,L,2.0,10.0,9,5,1,0,0,1,69,0.0,0.3,-8.0,-2.6,-5,1.0,0,0,0,0.8518518518518519,0,0.0,0,19,1091.0821775074855,207.13136205058743,1141.339397116129,206.1768585221888,2645.729795196391
2022-09-11,OAK,2022,CHW,11701.0,W,10.0,3.0,9,6,1,0,0,1,70,1.0,0.25,7.0,-3.2,1,1.0,0,0,0,0.8641975308641975,0,1.0,0,19,1628.5677248751026,358.8594464903984,1135.8424230636447,492.446940532542,3615.7165349616876
2022-09-20,OAK,2022,SEA,4251.0,W,4.0,1.0,9,1,0,0,0,1,71,1.0,0.3,3.0,-2.6,2,9.0,0,0,0,0.8765432098765432,0,0.0,0,19,799.8131026005094,168.13269372073438,1199.5296551361682,221.73709477970255,2389.2125462371146
2022-09-21,OAK,2022,SEA,4030.0,W,2.0,1.0,9,2,0,0,0,1,72,1.0,0.35,1.0,-1.4,3,1.0,0,0,0,0.8888888888888888,0,1.0,0,19,1351.3597522689065,342.389019529421,1121.877861377998,524.1468441972851,3339.7734773736106
2022-09-22,OAK,2022,SEA,4696.0,L,5.0,9.0,9,3,0,0,0,1,73,0.0,0.4,-4.0,-1.2,-1,1.0,0,0,0,0.9012345679012346,0,0.0,0,19,733.236677965337,159.87008533281994,1163.1702311726954,212.3632868588254,2268.640281329678
2022-09-23,OAK,2022,NYM,18107.0,L,2.0,9.0,9,4,1,0,0,1,74,0.0,0.4,-7.0,-1.7,-2,1.0,0,0,0,0.9135802469135802,0,0.0,0,19,1051.559908787999,193.6091802717951,1112.0240041469233,235.9015254554737,2593.094618662191
2022-09-24,OAK,2022,NYM,16041.0,W,10.0,4.0,9,5,1,0,0,1,75,1.0,0.4,6.0,-2.7,1,1.0,0,0,0,0.925925925925926,0,0.0,0,19,1032.0330500795933,205.79181677635174,1137.51559655748,217.06469155592583,2592.405154969351
2022-09-25,OAK,2022,NYM,13942.0,L,4.0,13.0,9,6,1,0,0,1,76,0.0,0.45,-9.0,-2.0,-1,1.0,0,0,0,0.9382716049382716,0,0.0,0,19,1025.2236222280453,201.91929163417538,1035.464094170614,241.5170485259486,2504.124056558783
2022-10-03,OAK,2022,LAA,6978.0,W-wo,5.0,4.0,10,0,0,0,0,1,77,1.0,0.4,1.0,-2.5,1,8.0,0,0,0,0.9506172839506172,0,0.0,0,19,752.8108507512657,172.95958079357027,1204.7970886491767,184.3924920057058,2314.960012199718
2022-10-04,OAK,2022,LAA,8189.0,W-wo,2.0,1.0,10,1,0,0,0,1,78,1.0,0.4,1.0,-1.2,2,1.0,0,0,0,0.9629629629629628,0,0.0,0,19,704.9901302711386,173.29967369886978,1094.0027960030004,193.51250401116823,2165.805103984177
2023-03-30,OAK,2023,LAA,26805.0,W,2.0,1.0,3,3,0,1,0,0,1,1.0,0.5,1.0,0.0,1,3.0,0,0,0,0.0123456790123456,0,0.0,0,19,1898.7237588150622,295.64326957156493,4510.524557300368,1025.0492228039002,7729.9408084908955
2023-04-01,OAK,2023,LAA,15757.0,L,1.0,13.0,4,5,1,0,0,0,2,0.0,0.5,-12.0,0.0,-1,2.0,0,0,0,0.0246913580246913,0,0.0,0,19,552.3800728680793,91.90935513612116,1039.2132780246295,206.4193188072651,1889.922024836095
2023-04-02,OAK,2023,LAA,14638.0,L,0.0,6.0,4,6,1,0,0,0,3,0.0,0.5,-6.0,0.0,-2,1.0,0,0,0,0.037037037037037,0,0.0,0,19,497.5694648445911,71.8445802864618,1085.0765293358197,208.8468395183048,1863.3374139851774
2023-04-03,OAK,2023,CLE,3035.0,L,11.0,12.0,4,0,0,0,0,0,4,0.0,0.5,-1.0,-5.666666666666667,-3,1.0,0,0,0,0.0493827160493827,0,1.0,0,19,821.0875462919955,197.0673390949827,1049.487989056052,512.8164726831765,2580.4593471262065
2023-04-04,OAK,2023,CLE,3407.0,W-wo,4.0,3.0,4,1,0,0,0,0,5,1.0,0.5,1.0,-4.5,1,1.0,0,0,0,0.0617283950617283,0,0.0,0,19,230.33439544962783,56.37216142678074,1042.0194273393427,225.25831222090667,1553.9842964366578
2023-04-05,OAK,2023,CLE,4930.0,L,4.0,6.0,4,2,0,0,0,0,6,0.0,0.4,-2.0,-3.4,-1,1.0,0,0,0,0.074074074074074,0,0.0,0,19,206.95658376014464,35.288236966486735,1116.4957099620503,218.44618688948998,1577.1867175781717
2023-04-14,OAK,2023,NYM,11102.0,L,6.0,17.0,4,4,1,0,0,0,7,0.0,0.3333333333333333,-11.0,-3.1666666666666665,-2,9.0,0,0,0,0.0864197530864197,0,0.0,0,19,547.7381355207547,69.51866746547194,1094.0446765736315,198.34401528737422,1909.6454948472324
2023-04-15,OAK,2023,NYM,12967.0,L,2.0,3.0,4,5,1,0,0,0,8,0.0,0.2857142857142857,-1.0,-4.285714285714286,-3,1.0,0,0,0,0.0987654320987654,0,0.0,0,19,518.9620312576626,79.85404516800331,1056.4415998045577,241.8737371376218,1897.1314133678452
